name,date,star,comment
Farel 87,23 Oktober 2024,1,"asli trauma maen game ini, dark sistem nya banyak banget, sampe kalah berkali-kali, game sebelah dark sistem cuma 1/2 match, ini beda lagi anjjj. please lah tolong banget tencent bantu player mendapatkan kemenangan, soalnya susah banget banyak player dong0 ditier diamond mau naek master aja susah."
Andhika Hersam,9 November 2024,2,match yang buruk dan hero update sangat tertinggal diharapkan kedepannya lebih cepat update hero dibandingkan skin dikarenakan sudah sangat bosan dengan mekanik hero old
husen hasan,11 November 2024,1,"Tier diamond kukira lebih bagus pemain nya ketimbang tier gold silver platinum ternyata lebih parah banyak player yg tidak tahu tentang spill & tidak tau fungsi item masa bisa naik ke tier diamond aneh apalagi player2 dari negara 🇨🇳 🇲🇲 mainnya toxic di back up mlh di tinggal suka buka war ,ini bukan masalah marah atau nggak tidak sesuai dengan iklan yg kmu tawarkan kemarin katanya pro player dihargai. Uninstall saja lh buat p game telek"
Ilwan Aliansah,12 November 2024,5,Seru saya sangat suka permainan ini karena saya dapat menjadi kuat seperti heronya Kekuatan merupakan kekuatan yang sangat dahsyat menjadiku hebat semoga hari hari menyenangkan bisa menemani sepanjang masa saat bermain honor of Kings yang begitu keren dan asyik sehingga saya jadi kuat menjadi dahsyat lagi apa pun itu saya senang terimakasih honor of Kings yang telah menjadikan saya kuat dan hebat dari Hero tersebut saya sangat merasakannya terutama pada bungkam soal rencana peleburan dua hitaman
Ams drx,23 Desember 2024,1,"Heronya tebal tebal kali, tower damage gak ada terasa sama sekali. Tolong diperbaiki developer!! Dan juga tolonglah jangan kasih nama Hero Hero itu nama China... Ini berarti game China pantesan orang orang gak betah di HoK Karena kebanyakan China, harusnya kalau global gak usah dikasih nama nama yang sulit... Game sebelah aja dipisah antara server global dan server China... Mohon diperbarui, diupdate, dinalarin dulu kalau menarik orang orang jangan kasih skin gratis Mulu nanti gak laku rugi🙏🙏"
Fitri Yani,17 November 2024,1,Ini game boros banget sama internet gw beli internet yg sebulan habis nya 3 hari doang ini game ga jelas bener uninstall aja ni game dari play store kalo gini terus .
Yuda Just Npc,12 Januari 2025,1,game bagus dengan system yang agak mengontolnya ketidak seimbangan match menang grafik doang gw sampe gendong 4game kalah terus loh karna dikasih tim yang dark system terutama role clash lane pada bodoh bodoh semua kocakkkkkkkkk
Muhammad Ajrie Nugraha,6 Oktober 2024,5,"Sejauh ini cukup bagus,cuma ada beberapa kekurangan: 1. Untuk sistem pemilihan role tolong diperbaiki lagi,masa dari banyak game lebih dominan dapet role kedua daripada utama 2. Dalam in game jaringan dan fps selalu beda padahal internet bagus tapi in game kadang suka jumping/lag"
Hai Arghad5678,3 Agustus 2024,1,Gamenya udh bagus tapi sayang banyak dark sistem kemarin gw di ban di rank padahal salah gamenya pas main loading screen nya ngestuck di angka 97 udh tunggu 2 menit gk masuk masuk akhirnya gw terpaksa afk dan skor di kurang dari 100 ke 93 buat developer tolong optimalkan gamenya sebab game ini udh bagus banget gk pelit pelit cukup itu aja buat developer Terima kasih 😘
Agus Dafitson25,22 November 2024,3,Overall ini game bagus tapi match making lama dan kalau kalian ditim itu sering ada bot rank dibawah melulu sedangkan yang ditim musuh ranknya high rank semua bjirr... terimakasih
Yosi Cahyo Prakoso,13 November 2024,1,"game banyak dark system jangan di download hero nya jg kaku n lemot trus tower ny mudah hancur main 2 menit sampai 3 menit kelar klo nyoba aja gpp jangan buang"" duit jg sayang"
Iqbalul Luayyi,26 September 2024,2,"Kok di Update malah download data Ulang yaa? Data yang sebelum di update kemana? Kenapa gak dilanjut aja data yang kemaren ditambah dengan Data Baru biar gak download data ulang, gini kalo mau main jadi repot harus nunggu semua data nya ter-Download, lama lama gua hapus juga nih Game, haaaahhhhh"
Muhammad Jovan,2 Desember 2024,4,"game nya sudah bagus tetapi saya minta tolong tambahkan nama hero ketika dapet skin, biar kita semua nggak bingung nyari hero yang baru dapet skin"
andi jaya,3 November 2024,1,Tolong di perbaiki sistem dan jaringan serta mudahkan match biar menang terus masa lawan tier tinggi kita masih di bawah
kamal,22 Desember 2024,1,Tolong pisah kan server kami sulit berkomunikasi dan banyak item yang harus di buff. Tidak ada cara untuk menghubungi CS hok selain di sini
Dan #19,2 Desember 2024,1,Game sampah. Buat kalian yg download game ini cuma karna udah gedeg sama darksystem moonton. Sama aja ini malah matchmakingnya rada rada. Intinya jgn ngarep disini gk ada yg namanya dark system. Malah parah
Geno,7 Desember 2024,5,Game nya sangat bagus dan seru gameplay nya juga mudah untuk dipahami buat kalian yang nyari game moba selain MLBB bisa coba ini di jamin ketagihan
Matteo Matteo,30 Juli 2024,1,"Tolong lag perbaiki lagi pembagian pemain nya,,trus pemain afk sampai 4 orng itu gimana ceritanya itu,sebelum rilis global enak ni game,,sekarang ampun dah,,klw gini terus cepat mati ni game,nggak bakal lama ni game rame nya ni,, mact making terlalu mengada2,,d kasih bot mulu,,ampun lah"
Fakhri Rizqy,1 Desember 2024,1,Game nya bagus tapi bug nya ngeri saya udah main rank dah menang tapi gak naik pangkat padahal sampe 21 menitan untuk nge end setelah siap game play gak ada muncul statistik permainan dan rank gak naik
Navy,28 November 2024,4,"Kenapa di mode offline hero²nya tidak lengkap?, saya mau pake Hero shangguan tapi tidak bisa di mode offline, tolong untuk mode offlinenya hero² di sediakan semua🙂"
Wahyu Andaru,22 November 2024,1,"Saat log in selalu gagal, data dan wifi bagus. Di in game selalu tedapat tin offline"
love you,13 Desember 2024,3,"Admin longorrrrrrrrr,,,, game signal bagus tapi jalan sendiri heronya! Baru juga 5 match, even nya main 5 X tapi sampai main 7 x g BS juga"
Yu Sufi,15 Desember 2024,1,"Saya akan beri bintang 5 bila di mode offline semua hero ada ( hero seperti sanghuan, mayene, dll tidak muncul di pilihan list )"
vivian riegrow,25 November 2024,5,"Dari gameplay dan seterusnya bagus tapi ada 1 yang kurang,GK bisa masuk ke akun lama di hp yang lain,ini tolong di perbaiki karna akun saya yang lama udah banyak skin!"
Henry Dunant,27 September 2024,2,"Tolong dong di optimalkan lagi gamenya terutama buat low device atau android yg kurang support,main gamenya jadi lambat dan nyangkut,terlebih lagi kalo heronya pakai skin jadi tambah lebih lambat,kasian player nya selalu di kasih peringatan dan di diskor di vonis tidak aktif"
AjiQidoyy Oyy,6 November 2024,1,"Kalo. Lo suka game moba 5vs5 mending lo maen game lain aja lh jangan maen game ini,sumpah gua emosi di bikin ini game,dri bintang 24 turun ke bintang 14 1 kali menang 5 kali kalah,gitu²ah terus seolah²sudah di atur sistem babi emang mending lo maen game moba Arena Heroes,AOV,atw Mobile Legend aj dri pada lo maen game ini,mau ngilangin frustasi malah tambah Frustasi di ulah game ini👎👎👎"
Zwey Ein,29 Agustus 2024,1,Hilangkan BOT nya ..ini game membutuhkan kerja sama tim ..se ahli apapun player nya kalo 1 tim dengan bot pasti kalah soalnya bot cuma ngikutin system tapi tidak bisa menilai situasi saat yg tepat menyerang lawan (asal serang)
Yoni Kurniawan,25 November 2024,1,Kenapa sih mode simulasi match ada hal konyol yang developer tambahin yaitu bot tidak ada cooldown skill ultinya terlihat gak ada cooldown sama sekali gimanadsh?
Joni Afendi,30 November 2024,1,"Dark sistemnya terlalu main dapat temen gak jelas mulu, Utuk pemain solo mending gak usah main cuman bikin naik darah dapet temen gak jelas mulu,bukan nya seneng malah kena stroke,mactmaking yang gak jelas,game rusak"
Pengguna Google,12 September 2024,4,"Hilangkan bot di match ranked terutama di rank tier atas meskipun matchmakingnya lama itu bukan masalah besar, saya sebagai solo player merasa keberatan dan mustahil untuk carry dengan adanya tim bot, sistem report sesudah match perlu ditingkatkan lagi terkadang player yang ngetroll dan feeder tidak menerima hukuman yang pantas dan ada bug yaitu saat memakai build preset top global di website hok camp gagal dan muncul tulisan ""gagal memakai preset ini, coba ulangi lagi."" Segera ditindak lanjuti!"
RED KING,3 November 2024,5,Saya merasa kan game ini lebih mudah dari pada mlbb saya tidak tahu kenapa musuh dan mekanisme Hero sangat mudah tetapi game ini tidak terlalu berat untuk perangkat Android saya
Ashey,26 November 2024,2,"ada hadiah yang gak bisa di claim. katanya aplikasi nya sudah harus nya terbaru, dan aplikasi nya padahal emang yang sudah versi terbaru, udah di update."
Dafinsattiawan Pribadi,23 November 2024,2,Aku ingin di high rank bisa main full party:) sumpah ga enak banget main sama public yang taunya ngetroll. Pleasee:)
Itsyurmader,27 November 2024,1,"Sistem bangsaaaaaatttttt, udh mau 1 minggu main trnamen peak atau ranked dikasi tim kebnyakn player kaya BOT, setim sma yg udh mytic sma epic KALAH sma tim lawan yg isinya kebnyakn master, kacau bngt ini HOK, ke ee lah 🤬😡😤"
Si Blu,20 November 2024,5,"Gamenya bagus, matchmaking nya juga lumayan bagus daripada ml, botnya jago bisa ngepush ama dragon, ga kayak ml botnya tolol semua, semoga gamenya makin bagus, ga kayak ml matchmakingnya jelek kek ajg"
Bayu Indra Putra,5 Desember 2024,1,"JANGAN DOWNLOAD !! BANYAK BOT !! Game sepi pemain dan Dark system parah, skemanya 2x menang, nanti 4x kalah dapat team BOT, selalu begitu. Buang-buang waktu dan uang"
Satyaaji Wicaksono,19 November 2024,5,"Kesampingkan segala drama, ni game udh bagus fitur unik nambah nilai plus buat ini game, tolong juga update kedepannya tambahin fitur kudeta leader grup yg udh lama offline"
Faliq Zahir,10 Desember 2024,5,"Seruuu bangett min, saya main belum ada kendala sama sekali. Semangat terus min, jangan dengerin apa kata orang, masih awal mungkin belum ramai dan di kenal banyak orang, tapi kedepannya pasti hasilnya memuaskan 🤗😊💪🏻🔥"
Maulana,30 November 2024,4,Halo mohon maaf knp saat saya lagi main tiba tiba ada pemberitahuan data rusak dan di suruh keluar saat login lagi malah ada tulisan itu lagi
Rizky Alparesta Saputra,8 November 2024,5,"maen dari pass awal rilis brazill sampe sekarang mantap lah hok, sukses terus ke depannya, dan jangan lupa itu token kreator saya belum juga di kirim kirim 😸"
Rubyanto Sisan,26 November 2024,1,"Tetep aja matchmaking busuq, dikasih tim busuq mulu, gua main udh bner bener malah dikasih tim yg busuq, sistem pepeq emang. Main bener bener malah dikasih poin dikit, yg mainnya bdoh malah poinnya lebih tinggi, sehat??"
Foni berkat ramhat Putra hulu,12 November 2024,5,untuk game ini memang bagus tapi bung ada sedikit yg perlu di perbaiki yaitu demek semua Hero tolong di kurangin agak biar seru untuk game 100% Luman bagus
Irpan Setia budi,25 November 2024,1,"Gwe uninstal krna pemilihan team solo ga seimbang kebagian org tolol dan lawan selalu pada ngerti main sama aja kaya game sebelah ga ada have fun nya , masih mending game sebelah ga terlalu parah ,, ini 18 bintang di tier grandmaster dpt temen ga jauh beda sama tier awal #kecewa org main pngn fun malah emosi"
Safira Naila Yasmin,7 November 2024,4,"semuanya udah bagus, tapi minimal itu jangan dikasih 10x kalah terus 1 atau 2x menang lah. capek juga lama"" main :("
Aqila,8 Desember 2024,5,Gamenya seru dan mudah dipahami cara pemakaiannya ada beberapa jenis Hiro sama loudingnya juga gak butuh waktu lama pokoknya bagus bangget deh
Davin Lie,6 November 2024,2,Musuh dan team jauh berbeda Dan banyak yang main solo tau teman lagi kepung gk ada yg bantu lag juga dan teman pada main nya aneh
Aggi Prayogi,29 November 2024,3,"Balikin dmge shoyue gw woy!!! Stress ajng dmge dikurangin setengah.. sejak kapan sniper dmgenya se geli garo yg pke bow? Luban yg dmgenya ga ngotak aja g di nerf,, sedangkan hero yg g pernah dipake malah di bikin begini.. wah udh rusak emang ini game.. pake kata"" upgrade mekanik"" gajelas yg ada juga NERF parah. Soyue attk speed? WTH bro!! Udh dibilang hero dark system skrng malah dibikin lebih gelap lg thx loh.. gw pensi thx moonton 😔"
Rudhie Ahmad,10 Desember 2024,1,"Masih banyak bug kaga jelas,ping bagus kalo kaga ada lawan,giliran ada lawan langsung ping merah, 😂 masa ada Hero bisa terbang lewat dingding turet"
Fino,14 November 2024,5,"Game ini sangat menarik apa lagi event nya, dan juga ga pelit kasih skin bagus geratisan , dan saya berharap dapat undian tiket 10.000 kalau saya dapat saya akan give orang rendom"
Ibrahim 14januaries,6 Desember 2024,3,"Saya main siang malam selalu lancar, tapi setelah update kenapa gak bisa login padahal sinyal wifi saya bagus, itu kenapa ya?"
Rusydi Rahmatullah,26 September 2024,3,"Data dlm nya terdownload sendiri,padahal aku udh berhenti download, dan juga tidak bisa hapus data dalam yang tak berguna, di mohon kan untuk perbaikan sistem game nya lagi, supaya tidak terjadi download data dalam tiba tiba. 😤😤"
Tegar Juna,11 November 2024,1,"game gajelas,kebanyakan dark system,terlalu banyak bot,game bikin stress doang,makanya tambahin fitur 5vs5 diranked match bintang 50 keatas biar bisa party ga ketemu bot terus"
Ahsya Akbar,28 November 2024,1,"Over banget event nya, pusing liatnya, berat juga, padahal event ga terlalu guna juga sampe efek2nya menuhin layar, over banget"
Wanda Prasetyo,14 Desember 2024,5,"sudah kelihatan banyak darksistemnya, mainnya kayak player moba sebelah (individu, mukill, war gk jelas, bendera pilipin paling parah mainnya). maaf saya uninstall dlu. terimakasih"
Adhit Praditya,10 Desember 2024,3,"Entah kenapa setiap login lewat Facebook selalu saja ngebug,kayak masak langsung terhubung langsung ke Facebook nya.gimana caranya main kalo gitu"
Adytia MR,10 November 2024,1,"Kacau banget masalah jaringan selalu jadi makanan sehari hari, udah mau menang malah kena comeback karena jaringan ini, dan matchmaking serasa main sama bot kalo solo, dan ga kaget pas mau ngasih review jelek ternyata udah jelek duluan gamenya reviewnya, makasih banget yang udah review jelek ngebantu ngurangin rasa pedih di hati ini, dan dijamin gak lama game gak proper kek begini bakal kalah sama moba sebelah, kalian para fans terlalu membanggakan game ampas begini mau disaingin sama ml wkwkwkk"
Muammar Khadafi,4 Desember 2024,5,"Hei yang ngasih ulasan asal ku beritahu ya klau HP lu kentang jangan di paksain grafis bagus dan elu nyalahin game nya klau lu ngelag berarti lu main saat grafis di tinggiin dan terus main saat ngechas dan main saat baterai di bawah 20℅, aku pemain lama gk ada tuh masalah tambah malah senang karna banyak event sana skin gratis dan gua sadar HP ku kentang yaudah grafis gua turunin."
Geboy Ajah,2 Desember 2024,3,Gua kasi bintang 3 gak jelas masa master dapat lawan granmaster itu pun sering terjadi kalo main malm ..tolong di perbaiki lagi lawan seimbang bukn malah dapat lawan kelas tier
Mystical Magic,13 September 2024,4,"untuk grafis dri game ini cukup bagus lah & untuk mekanisme gamenya juga bagus,tak ada kekurangan/permasalahan di game ini,semuanya sama seperti game MOBA lainnya! yng saya mau cuma kembangkan & tingkatkan saja dibagian grafis/tampilannya! menurutku sih yng bikin game ini agak membosankan itu dri grafis/tampilannya! maaf jika menyinggung,saya harap game ini bisa trus dikembangkan lagi, terutama dibagian grafis/tampilannya!"
Hadi Santoso,30 Juli 2024,1,"1. Kualitas jaringan buruk. Awal bermain ok, semakin kesini semakin buruk 2. Biarpun sudah dirubah, tapi selalu setiap bermain mode normal selalu dipaksa menempati role jungler"
Haris Cahyadi,25 November 2024,5,Kenapa hero saya tidak bisa meningkat setiap mereka tetap di King max apa masih ada bug atau kesalahan dari penghitungan sistem
Ujangalu123 Alu,5 Desember 2024,1,"sistem ny gajelas dpt tim busuk dapet musuh jago, baru maen ke gams busuk ini lgsng bosen gara gara sistem nya yg busuk!! mana recall nya lama banget ga kaya ML huft ⭐"
ilham firdaus,8 Desember 2024,1,"Banyak player Afk tapi tidak ada hukuman setimpal saat direport, lebih enak kalau udah mau kalah ya afk aja, hukumannya ringan banget😂, tolong saya capek setim dengan pemain afk yg rutin kompensasi yg diterima paket peduli yang ga ada kegunaan. Mending dapat point brave 150"
Zaidan Al hadi,13 Desember 2024,1,"Player nya jelek dan gak niat main malah recal recal, dikasih role obs/roam malah mage itu pun di Tier GM aneh,kalo event gratis mah game sebelah juga bisa. Player pindahan juga fomo"
marvin xp,2 November 2024,2,"Setiap ada update besar harus download ulang tampilan semua hero hilang ,dan lebih parah lagi download lewat wifi kurang optimal,harus pakai paket data"
