name,date,star,comment,comment_prep
Irsyad,24 Desember 2024,1,"Apaan ini ? Dari mulai peringkat yang gap nya jauh saya dari mythic bisa ketemu legend,setiap kali bermain dapat team yang tidak bisa bermain , dan apa sekarang setiap hari lose streak di karenakan team yang tidak seimbang? Game apaan ini",peringkat gap mythic ketemu kali bermain team bermain lose streak karenakan team seimbang game
Muhammad Ikbal,15 September 2024,3,"Assalamu'alaikum min Untuk gamenya udah bagus tapi yang terkadang mambuat aku kesal tuh ketika main jaringan masuk gamenya bagus tetapi mengapa ketika sudah di dalam 1 match tiba"" Jaringanya merah terus atau rusak tolong min perbaiki sistem jaringanya agar lancar mainannya. Semoga di respon minn",assalamu alaikum min gamenya udah bagus terkadang mambuat kesal tuh main jaringan masuk gamenya bagus 1 match jaringanya merah rusak tolong min perbaiki sistem jaringanya lancar mainannya semoga respon minn
Fadli Gustiawan,4 Agustus 2024,1,"Tolong diperbaiki lagi sistem saat bermain solo, saya sering bertemu dengan player player yang tidak bisa bermain dan tidak mengerti saat melakukan pick. Mohon diperbaiki ya agar orang orang bisa bermain dengan nyaman,agar tidak bertemu dengan player tolol yang sangat bodoh",tolong diperbaiki sistem bermain solo bertemu player player bermain mengerti pick mohon diperbaiki orang orang bermain nyaman bertemu player tolol bodoh
sioluxxie,18 Agustus 2024,4,"mantap, tapi kalau bisa untuk grafik bole dioptimalkan lagi soalnya di Snapdragon 7 gen 2 bawaannya berat banget, tapi saya liat di device teman saya yang lebih rendah dr saya itu lancar lancar aja, untuk keseluruhan udh bagus, cuman yang kurang di bagian pengoptimalan grafik hehe",mantap grafik bole dioptimalkan snapdragon 7 gen 2 bawaannya berat banget liat device teman rendah dr lancar lancar udh bagus cuman pengoptimalan grafik hehe
Areegaaa restuu,14 September 2024,1,"awalnya game ini seru, tapi makin kesini cuman bikin kesel aja. cari match lama main solo aja harus nunggu 1 menit apalagi Mabar. udah gitu temennya walaupun dibagi per role masih aja ada player baru yg coba hero, tim ga seimbang. benerin dulu deh matching nya banyak dark sistem, bikin males main.coba deh benerin pembagian tim nya, ini lose beruntun masih aja ada yang nyoba hero di rank",game seru kesini cuman bikin kesel cari match main solo nunggu 1 menit mabar udah gitu temennya dibagi role player coba hero tim seimbang benerin deh matching dark sistem bikin males main.coba deh benerin pembagian tim lose beruntun nyoba hero rank
ardi plaminggo,6 Agustus 2024,3,"Untuk mekanisme game dan juga event² lain nya sudah sangat bagus menurut saya,cuman dari segi match making berasa kurang adil,di mana terkadang team dapat pick duluan memilih hero tidak sesuai lane nya,tolong di perbaiki di update patch selanjut nya.",mekanisme game event² bagus cuman segi match making berasa adil terkadang team pick duluan memilih hero sesuai lane tolong perbaiki update patch selanjut
wa wan,18 Agustus 2024,1,"Honor of kings ternyata game sampah, tidak balance, match making yang tidak seimbang, Hero tank nya tidak bisa mati, semua skill CC nya terlalu lama, banyak skill one hit dengan demage yg terlalu besar, dan di setiap match pasti selalu ada 1 player bot yg menjadi teman/ musuh, selamat tinggal aplikasiHOK saya uninstal",game sampah balance match making seimbang hero tank mati skill cc skill one hit demage match 1 player bot teman musuh selamat tinggal aplikasihok uninstal
HK ariono,2 Oktober 2024,2,"Hey sampah, jangan kasih hukuman player karena game yang kau buat mengalami crash, bug, atau stuck yang harus di reload agar bisa melanjutkan match, sebelum kau rilis coba kau main sama bapakmu HOK sudah layak atau belum",hey sampah hukuman player game kau mengalami crash bug stuck reload melanjutkan match kau rilis coba kau main bapakmu hok layak
King Artuv,13 Agustus 2024,5,"Semua sudah ok dari grafik, gameplay, UI cuma heronya menurut skill2nya terlalu mirip dan kurang bervariasi, terlalu banyak yg lompat, untuk pasifnya juga di buat lebih unik agar gamenya tidak terkesan terlalu mudah dan simpel. Secara gameplay seru dan menarik",ok grafik gameplay ui heronya skill2nya bervariasi lompat pasifnya unik gamenya terkesan mudah simpel gameplay seru menarik
Nani Rochani,16 Agustus 2024,3,"Gemenya udah oke tapi ada satu masalah yang harus di perbaiki saat saya memuat untuk masuk geme tidak bisa memuat slalu gagal padahal saya pakai wifi dan slalu muncul masalah koneksi tolong perbaiki atau saya pindah mobile legend, lagi🔥",gemenya udah oke perbaiki memuat masuk geme memuat slalu gagal pakai wifi slalu muncul koneksi tolong perbaiki pindah
Agung Priyo Buwono,25 Agustus 2024,3,Dari segi gameplay memang sudah bagus tapi entah ini bug atau ap kenapa setiap beradadi dalam lobby game selalu freeze dan patah² sehingga pemain yang ingin memulai permainan menjadi kesusahan karena freeze tersebut,segi gameplay bagus bug ap beradadi lobby game freeze patah² pemain permainan kesusahan freeze
Sandi Dwiputra,10 Agustus 2024,2,saya kasi 🌟🌟 meskipun game ini bagus tapi perlu di tingkatkan lagi mohon admin tolong apdeatan nnti demag turetnya di naikin lagi masa klo hero ud lvl 15 bisa terobos turet tanpa nunggu Minion jdi musuhnya atau kita langsung main trobos pus turet kan ngk asik...tapi jujur game ini bagus aku suka tapi kurangnya di situ ajh demag turetnya di naikin lagi bila perlu turet raja itu 3x nembak Hero bisa bikin mati Hero yang terobos,kasi game bagus tingkatkan mohon admin tolong apdeatan nnti demag turetnya naikin klo hero ud lvl 15 terobos turet nunggu minion jdi musuhnya langsung main trobos pus turet ngk asik ... jujur game bagus suka kurangnya situ ajh demag turetnya naikin turet raja 3x nembak hero bikin mati hero terobos
NURYUDHA PRAWIRA,11 Agustus 2024,1,"game ga jelas sekarang karna match nya ga setara team sendiri dikasih rank yg rendah sedangkan musuhnya rata-rata rank tinggi, bener bener ga jelas dah ga setara bikin kesel ni game, mana ampas banget team nya. pokoknya jadi males main game ini lagi dah, kapok.",game karna match setara team dikasih rank rendah musuhnya rank bener bener dah setara bikin kesel ni game ampas banget team pokoknya males main game dah kapok
Febrian Erlanda,27 September 2024,1,"Dark system terlalu parah, musuhnya susah-susah, skill gak jelas mau kenain musuh malah kena yang lain, temen pada gak bisa di andelin, main solo jadi susah banget, bener-bener game gak jelas cuma bikin emosi doang kalo gak mau stres gak usah download game ini",dark system parah musuhnya susah susah skill kenain musuh kena temen andelin main solo susah banget bener bener game bikin emosi doang kalo stres download game
Aukhal Rifqi Zahrandhika,21 Agustus 2024,5,"Honor of Kings adalah game MOBA yang luar biasa! Grafisnya memukau, gameplay-nya seru, dan hero-heronya sangat beragam, membuat setiap pertandingan terasa unik dan strategis. Sistem matchmaking cepat, dan komunitasnya aktif, jadi selalu ada tantangan baru. Game ini benar-benar membuat saya ketagihan—sangat direkomendasikan bagi pecinta MOBA!",game moba grafisnya memukau gameplay seru hero heronya beragam pertandingan unik strategis sistem matchmaking cepat komunitasnya aktif tantangan game ketagihan direkomendasikan pecinta moba
Aldeki AL,2 Desember 2024,3,Tolong perbaiki masalah bug yg tombol skill selalu delay tiap kali lagi war itu ganggu sekali,tolong perbaiki bug tombol skill delay kali war ganggu
Magnum Mild,20 Desember 2024,2,Serikali ngelag padahal jaringan nya ama aman aja . .tolong dong segera di perbaiki bug nya . .,serikali ngelag jaringan ama aman .tolong perbaiki bug
Suheri Heri,12 Agustus 2024,1,"Lama2 main game jadi bosen.jaringan 4G tapi ngelag.mending main game sebelah.main rank match kalah mulu,maen game sebelah gk separah game ini.pertama main saja kita di manjakan dgn lancarnya main rank atw clasic.makin kesini ancur bro.ram 8/256 serasa main game fc.maaf bintang 1 dulu.klw sudah ada perubahan perbaikan sinyal atw main rank match,baru intal lagi",lama2 main game bosen.jaringan 4g ngelag.mending main game sebelah.main rank match kalah mulu maen game sebelah separah game ini.pertama main manjakan dgn lancarnya main rank atw clasic.makin kesini ancur bro.ram 8 256 serasa main game fc.maaf bintang 1 dulu.klw perubahan perbaikan sinyal atw main rank match intal
Reyhendra Sani,25 Juli 2024,4,"Game nya lumayan bagus, bahkan servernya lebih baik dari game sebelah, sayang playernya rada"" Eror semua, tank mundur ke belakang mm sama assasin yang maju. Playernya banyak yang ngk tau fungsi tank . Di waktu war bukannya bantuin malah kabur luar binasa",game lumayan bagus servernya game sebelah sayang playernya rada eror tank mundur mm assasin maju playernya ngk tau fungsi tank war bantuin kabur binasa
Muhammad Imam Muslim,30 September 2024,1,Sampai kapanpun saya akan memberikan nilai satu dan tidak menyarankan ini game buat pemula karena game ini terlalu sulit buat orang bermain apalagi matching nya sangat buruk satu orang beban sudah sangat pasti kalah game yang tidak ramah buat solo selama belum di perbaiki aku akan beri satu jika sudah di perbaiki matching nya gua akan promosikan ini game tanpa bayaran beneran busuk banget matching dan sulitnya,nilai menyarankan game pemula game sulit orang bermain matching buruk orang beban kalah game ramah solo perbaiki perbaiki matching gua promosikan game bayaran beneran busuk banget matching sulitnya
cinta cantik,15 September 2024,4,"game nya sangat bagus tapi, terkadang / setiap aku ingin bermain, game nya malah lemot, ngelag, ngeselin. request aku sih biar cepet, soalnya pertarungan nya sangat sangat bagus menurut aku aja sih. jadi aku kasih nilai 4 aja lah ya. btw ginana game nya menurut kalian",game bagus terkadang bermain game lemot ngelag ngeselin request sih biar cepet pertarungan bagus sih nilai 4 btw ginana game
Ikhsan Romi,9 Januari 2025,1,Lemot dan lag padahal wifi gw baik baik2 aja mending jangan dowload aplikasi ini deh,lemot lag wifi gw baik2 mending dowload aplikasi deh
Dent's Mamat,27 Agustus 2024,4,Game sudah bagus dan suara gamenya bener bener keren dan gaul tapi ada 1 kekurangan yaitu match rank ketika ada tim sengaja feed kita tidak mendapatkan proteksi bintang dan terus menurun tolong di-update selanjutnya balikin bintangnya ketika ada tim sengaja feed,game bagus suara gamenya bener bener keren gaul 1 kekurangan match rank tim sengaja feed proteksi bintang menurun tolong update balikin bintangnya tim sengaja feed
Ricki Ms02,17 Agustus 2024,1,"Sebenarnya bagus gamenya dan baik kalo ngasih skin gratisan ini bintang 1 karna masih ada yg ga puas kaya nge ban nya cuma 2 menurut ku kurang kenapa ga kaya 3 ban kn lumayan, terus ya sama dark sistem nya banyak banget capek kalo dapet 1 team dark sistem 🫠",bagus gamenya kalo ngasih skin gratisan bintang 1 karna puas kaya nge ban 2 ku kaya 3 ban kn lumayan dark sistem banget capek kalo dapet 1 team dark sistem
Arik Hutama,3 Agustus 2024,1,"(Untuk yang belum download ) Ketika anda sudah di rank master 2 atau setingkat nya game ini drak sistem nya sangat lebih buruk dari ml, bisa dapat team yang sama sekali gk bisa main dan sering sekali, mungkin memang di sengaja sistemny",download rank master 2 setingkat game drak sistem buruk team main sengaja sistemny
Eki Rizki,27 Juli 2024,5,"Min tolong dong perbaiki radionya, semenjak update di PS malah radionya ilang ilangan, jadi telat info terus kurang seru:(( tolongin dong, apa emang devicenya ya? main sampe kaya orang buta map apalagi kalo ga partyan. Tolong pencerahanya min:(",min tolong perbaiki radionya semenjak update ps radionya ilang ilangan telat info seru tolongin emang devicenya main sampe kaya orang buta map kalo partyan tolong pencerahanya min
Khalila Intan maharani,9 Januari 2025,5,"bagus banget gafokus nya, dan animasi nya mantep",bagus banget gafokus animasi mantep
Mega Nur Setiawati,26 Juli 2024,3,awal main game ini masih okeh² gak ada masalah tapi kenapa setelah di upgrade versi ko jadi ngebug gak bisa di klik sama sekali....berharap diperbaiki lagi,main game okeh² upgrade versi ko ngebug klik .... berharap diperbaiki
Grand Knight,3 September 2024,4,Satu-satunya kekurangan yang menurut saya sangat signifikan dalam gameplay adalah tidak adanya fitur lock hero (otomatis lock hero tertentu dan menjadikan hero tersebut sebagai prioritas dalam menyerang) dan fitur pemilihan target yang terkadang masih banyak terdapat bug,satunya kekurangan signifikan gameplay fitur lock hero otomatis lock hero menjadikan hero prioritas menyerang fitur pemilihan target terkadang bug
Ronal Affelay III,9 Agustus 2024,4,"Bagus sih gamenya jarang lag meski kuning meski kadang ada beberapa bug kayak Overlord gk gerak,efek skil yg gk hilang, dan lagi yg biasa suka maen party 5 cuma bisa sampai Grandmaster & Maytich aja sampai Epic max party 3",bagus sih gamenya jarang lag kuning kadang bug kayak overlord gerak efek skil hilang suka maen party 5 grandmaster maytich epic max party 3
Project Komedian,14 Agustus 2024,1,"Untuk hp ram 6 GB ke bawah jangan download game ini,berat memakan penyimpanan 8 GB, patah patah , masih banyak kekurangan . Mobile legends aja tidak sepatah itu . Buanglah game ini ,tidak bermutu , undur Hero semuanya dari three of king . Game sampah",hp ram 6 gb download game berat memakan penyimpanan 8 gb patah patah kekurangan sepatah buanglah game bermutu undur hero three game sampah
rahmat munatir,12 Agustus 2024,5,"Untuk fisrt playnya oke. Tapi makin kesini makin sering darksystem. Banyak yang ngeluh tapi kayaknya no respon dari pihak developernya. Main udah ngoyo skill jago main dikasih tim bagus satu kali menang untuk match kedua dan selanjutnya dikasih tim ampas dan kalah terus menerus hampir 10x kalah. Mau di uninstall rame"" kah?",fisrt playnya oke kesini darksystem ngeluh kayaknya no respon developernya main udah ngoyo skill jago main dikasih tim bagus kali menang match dikasih tim ampas kalah menerus 10x kalah uninstall rame kah
andhiika Pebrii (Mr.DK),11 September 2024,5,"Game ini stelah 2 bulan lebih saya main kan.. Akhirnya hasil nya tidak jauh berbeda dari game moba sebelumnya, wlaupun pun skin nya bagus"" Dan tergolong murah.. Tapi tetap saja pengalaman bermain tidak jauh berbeda dari game moba sbelumnya, atau masih terdapat sistem yang menentukan! Saya minta secara pribadi, tolong hilang kan sistem yang seperti ini, agar pengalaman bermain jauh lebih berbeda dari game moba sebelumnya, dan akan pasti lebih klihatan. Pemain pro dan non-pro skian & trimakasih",game stelah 2 main .. hasil berbeda game moba wlaupun skin bagus tergolong murah .. pengalaman bermain berbeda game moba sbelumnya sistem menentukan pribadi tolong hilang sistem pengalaman bermain berbeda game moba klihatan pemain pro non pro skian trimakasih
Arlan Mantulangi,10 Agustus 2024,1,"Apa sih, kok gw gak bisa lanjut babak ke 3 kejuaraan cuman gara"" di kick pas waktu nya kejuarana abis, gw start kejuaran nya pas waktu nya 33 menit, 2 nya gw keluar gak masuk room eh pas udah mau final gw masuk tiba"" di kick dan gw masuk lagi kok udah gak bisa lanjut kejuaraan padahal udah final loh, rugi main 2 game gak menang. Tolong informasinya🙏",sih gw babak 3 kejuaraan cuman gara kick pas kejuarana abis gw start kejuaran pas 33 menit 2 gw masuk room eh pas udah final gw masuk kick gw masuk udah kejuaraan udah final loh rugi main 2 game menang tolong informasinya
